"siteIDScheme","WBCategory","determinandC","analysed","media","NSamples","minValue","meanValue","maxValue","sd","method"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.054,0.22,0.696,0.245,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.58,7.631,7.683,0.073,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,6.2,6.2,6.2,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,50.333,70.333,90.333,28.284,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.121,9.142,10.164,1.444,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.5,6.373,8.28,1.89022,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.022,0.026,0.035,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,85.357,85.64,85.923,0.4,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.061,0.076,0.09,0.02,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.078,0.122,0.166,0.062,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.015,0.018,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,42.25,64.15,95,22.289,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,46.5,78.5,110.5,45.254,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.65,8.05,8.45,0.5657,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.069,0.076,0.083,0.01,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.005152,0.005152,0.005152,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.026,0.044,0.063,0.026,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.007728,0.018032,0.028336,0.006,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,57.4,66.028,74.4,6.043,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,44.9,62.225,82.666,16.361,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.012,0.012,0.013,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.012,0.019,0.008,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.88,8.84,10.8,2.7719,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,67.25,69.937,72.625,3.8,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,53.5,73.958,91.75,17.942,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.021,0.029,0.011,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0078,0.0093,0.0107,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.7636,8.7636,8.7636,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.009016,0.01288,0.016744,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.035,0.124,0.345,0.148,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.4333,9.0167,9.6,0.825,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,4.84,4.84,4.84,NA,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",11,78,90.3636,106,6.7123,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,45.25,51.125,57,8.308,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.005152,0.021896,0.039928,0.019,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.7333,8.7333,8.7333,0,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.475,9.495,10.762,1.163,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,51.375,57.354,63.333,8.455,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.073,9.324,9.575,0.354,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.021,0.0233,0.0257,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,68.333,86.541,100,13.224,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.018032,0.063112,0.136528,0.049,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,69.4,77.8,86.2,11.879,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.016,0.017,0.017,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,9.6,9.717,9.885,0.149,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",12,90,95,102,4.4518,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",7,0.015,0.024,0.036,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,10.7,11.8635,13.1769,1.0433,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.009016,0.009016,0.010304,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.002576,0.002576,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,74,81.5,91,8.3467,"EN 25813:1992"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,4.865,5.67,6.474,1.138,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.9667,7.9667,7.9667,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0545,0.0545,0.0545,NA,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",3,44,65,76,18.1934,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.771,9.365,10.95,1.589,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,32,62.8,96,22.993,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.019,0.02,0.022,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,3.775,5.46,7.3,1.75,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.029624,0.075992,0.155848,0.053,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.46,7.37,9.28,2.7011,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,73,73,73,0,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,87,92.5,96,3.873,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.009,0.012,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0016744,0.0016744,0.0016744,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.007,0.008,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.017,0.021,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,63,78.96,90.5,12.108,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,28,62.257,88.4,23.071,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.266,8.955,9.644,0.974,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,11.16,11.43,11.857,0.374,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,5.2,5.8,6.4,0.849,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.045,9.859,10.672,1.15,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,0.75,4.675,8.6,5.55,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",12,0.002576,0.401856,1.85472,0.449,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.011592,0.021896,0.01,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.95,9.065,10.32,1.191,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,27,59.25,91.5,45.608,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.01,0.011,0.0014,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.01,0.011,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.006,0.008,0.012,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,10.175,10.6,11.025,0.601,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,54.875,54.875,54.875,NA,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,50.75,50.75,50.75,NA,"SFS 3040"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,1,1,1,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.792,9.282,9.771,0.692,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.766,7.766,7.766,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",8,0.003864,0.088872,0.314272,0.097,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.007728,0.139104,0.27048,0.14425,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,57,72,87.5,15.256,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.004,0.005,0.006,0.001,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",10,84,99.1,137.5,16.091,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,1.16564,1.443848,1.723344,0.306,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.2945656,0.319424,0.3442824,0.0273,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0193,0.0193,0.0193,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,67.5,70.625,73.75,4.4194,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,70.3333,71.8333,73.3333,2.1213,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,54,55.428,56.857,2.02,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",12,65,79,92,8.8008,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.264,10.382,11.5,1.58,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,0.85,1.55,2.25,0.9899,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.93,9.525,10.12,0.841,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",23,0.007,0.012,0.018,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.026,0.041,0.053,0.01,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,6.433,9.421,11.471,1.729,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.45,9.266,10.2,0.88,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,64,79.166,93.625,9.825,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.125,9.125,9.125,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.060536,0.060536,0.060536,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0078,0.0078,0.0078,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",17,0,4.023,8.7,3.602,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",1,7.74,7.74,7.74,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.002,0.009,0.015,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.027048,0.039928,0.050232,0.008,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",17,7.6,9.5294,12.1,1.1815,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,95,95,95,NA,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.009,0.01,0.012,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0086296,0.0124936,0.0163576,0.0042,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",10,8.73,9.882,12.89,1.28228,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,4.45,4.45,4.45,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,58.5,66.25,74,10.9602,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,63,72.869,84.5714,9.0543,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,56.333,58.555,60.777,3.142,"SFS 3040"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",5,8.1,8.8,9.5,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",9,5.4,8.088,9.766,1.583,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,70.6,80.9,91.2,14.566,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.25,8.35,9.45,1.555,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.012,0.013,0.014,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.525,7.85,9.175,1.873,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,59.75,59.75,59.75,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,6.6,7.766,8.6,1.04,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,6.3,6.3,6.3,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,69.666,82.555,89,11.162,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.5,5.3625,6.225,1.2198,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.002576,0.002576,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",9,6.275,8.9794,10.34,1.1871,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.1,7.55,8,0.6364,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,6.75,9.543,11.566,1.844,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.9,8.283,8.666,0.542,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.026,0.027,0.028,0.001,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,6.8,6.8,6.8,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.007,0.008,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.045,0.075,0.105,0.042,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.666,6.95,8.233,1.814,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.8,5.611,6.033,0.702,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,62.8889,70.8418,79,8.0575,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,1.2,4.24,7.6,2.456,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.05796,0.188048,0.29624,0.093,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0067,0.0082,0.0097,0.0021,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8.55,9.712,11.1,1.194,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.029,0.032,0.044,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.007,0.008,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.031,0.0333,0.0355,0.0032,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,24.5,32.916,41.333,11.903,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.009016,0.009016,0.009016,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,1.5,16.604,31.166,12.752,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0073,0.0107,0.014,0.0047,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.013,0.016,0.02,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,57.6,57.6,57.6,0,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8.87,10.679,11.775,1.258,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,9.6,10.516,11.5,0.951,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.008,0.013,0.016,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,77.4,82.9,88.4,7.778,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,5.025,5.727,6.233,0.627,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.015,0.016,0.017,0.001,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.68,8.27,8.86,0.834,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,7.85,8.31,8.77,0.651,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",9,0.023,0.034,0.056,0.01,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,2.357,5.768,9.18,4.824,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.05152,0.05152,0.05152,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,69.8333,76.0833,82.3333,8.8388,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,65.333,79.333,89,10.501,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,68.272,69.681,71.09,1.992,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,51,60.975,75.5,10.413,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,7.9,10.425,12.1,1.8608,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,64.8,77,90,12.619,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.26,7.26,7.26,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.027048,0.027048,0.027048,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.072,0.074,0.076,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,75.777,77.888,80,2.985,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.01,0.01,0.011,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.008,0.01,0.012,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.020608,0.029624,0.03864,0.01,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0209944,0.0209944,0.0209944,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.044,0.0478,0.054,0.0046,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",24,7.9,10.8917,13.1,1.4873,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,49.2,62.75,80,15.188,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9,9.35,9.7,0.495,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,5.98,7.484,9.5,1.46,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.36,8.99,10.62,2.305,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,7.39,8.922,10.5,1.234,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.012,0.017,0.023,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.023,0.027,0.029,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,3.633,6.426,9.175,2.131,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.02,0.021,0.022,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.5125,7.5125,7.5125,0,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.007,0.007,0.007,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,87.25,88.187,89.125,1.325,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.006,0.007,0.008,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,5.814,8.258,11,2.125,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.99,10.99,10.99,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,36,61,86,35.355,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",8,0.013,0.016,0.024,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,9.2,10.609,11.4,1.009,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.021,0.023,0.024,0.001,"SFS 3026"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",1,8.46,8.46,8.46,0,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.072128,0.072128,0.072128,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,2.2087912,2.5466336,2.8846048,0.371,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,60.8,66.3,71.8,7.7782,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.005,0.006,0.007,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,4.537,8.295,12.1,2.855,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.16,8.2422,10.2667,1.7546,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.02,0.037,0.053,0.023,"SFS 3026"
