"siteIDScheme","WBCategory","determinandC","analysed","media","NSamples","minValue","meanValue","maxValue","sd","method"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10,10,10,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,71.4,71.4,71.4,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,20.333,26.708,30.666,4.468,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",6,0.287224,0.834624,1.540448,0.33,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,5.575,7.091,8.85,1.65,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.6,9.258,10.575,1.14,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,4.94,6.904,8.68,1.403,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.003,0.004,0.006,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.050232,0.05152,0.054096,0.002,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0117,0.0141,0.0153,0.0021,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,54.875,54.875,54.875,NA,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,6.1,7.316,8.4,1.155,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.008,0.008,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,68.727,74.454,80.181,8.09958,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",6,0.001288,0.074704,0.240856,0.086,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0094024,0.0113344,0.0132664,0.0021,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.9667,10.3489,11.12,1.1997,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0382536,0.0382536,0.0382536,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0033,0.0033,0.0033,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,52.75,52.75,52.75,NA,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.007728,0.018032,0.028336,0.006,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,44.333,44.333,44.333,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,48,55.3333,62.6667,10.3709,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,8.75,9.748,11.4,1.178,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",3,10.6,11.4333,13,1.3577,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,7.63,9.729,10.742,1.226,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,81.142,82.071,83,1.313,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,41,58.833,76.5,17.75,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.633,9.422,10,0.707,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,66.375,75.666,86,9.853,"SFS 3040"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",1,1.54,1.54,1.54,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.34,7.35,7.36,0.01414,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.005,0.0064,0.0078,0.0019,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,8.6333,9.36,10.3167,0.6834,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.005,0.005,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.325,9.806,11.287,2.094,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,69.25,69.25,69.25,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,95.4,96.4,97.4,1.414,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,57,67.755,84.666,14.825,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,39,48.25,57.5,13.081,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,51.375,57.354,63.333,8.455,"SFS 3040"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.025,0.0275,0.03,0.0035,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,67.6,67.6,67.6,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,9.24,10.939,12.222,1.534,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,67.5,72.75,78,7.424,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.3583,10.6875,12.0167,1.8797,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.004,0.004,0.005,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.025,0.029,0.032,0.003,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",7,8.3,9.4143,11.3,1.0931,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.021896,0.092736,0.162288,0.077,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.014168,0.02576,0.03864,0.013,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,3.433,5.68,7,1.363,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.01,0.011,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0223,0.0223,0.0223,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.666,7.916,9.166,1.767,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.024,0.027,0.031,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,3.1,6.666,9.25,3.19,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,5.0333,5.0333,5.0333,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",10,26.571,40.075,51.5,8.548,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.097888,0.1932,0.104,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",9,0.0322,0.31556,0.966,0.243,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.014168,0.065688,0.11592,0.055,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.85,7.262,9.675,3.411,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,68.75,73.294,82,6.095,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.02,0.033,0.05,0.013,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.010304,0.280784,0.805,0.351,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.002576,0.002576,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.028336,0.054096,0.112056,0.03,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.1297016,0.1297016,0.1297016,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.005,0.005,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.62,6.015,7.275,1.332,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.021,0.031,0.039,0.008,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,66.666,81.5,96.333,20.977,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,86,91,94,3.4641,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",15,53,88.1333,98,11.6181,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.89,6.705,7.52,1.152,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,69,78.314,85.5,7.517,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,2.6,4.1,5.6,2.121,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.022,0.022,0.022,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4,7.15,9.566,2.316,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,65.875,75.218,84.5,10.717,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",2,11.4,11.85,12.3,0.6364,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.014,0.015,0.0014,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,5.34,5.34,5.34,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.010304,0.01288,0.016744,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,73.214,75.464,77.714,3.182,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,97.5,98,98.5,0.707,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,82.615,82.961,83.307,0.489,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0428904,0.0557704,0.0686504,0.0141,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",8,46.5,73,91,13.461,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",10,5.025,9.21,12.86,2.40846,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.01,0.011,0.013,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.1,10.1,10.1,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",7,0.001288,0.007728,0.015456,0.00375,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.483,6.762,8.566,2.009,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,11.8143,12.1181,12.34,0.2723,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,47.25,50.062,52.875,3.977,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.933,7.933,7.933,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,3.5,5.37,7.24,2.644,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,37,37,37,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,65.888,71.175,76.461,7.476,"SFS 3040"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",1,4.95,4.95,4.95,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.016,0.019,0.022,0.0042,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.015,0.015,0.015,NA,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.003864,0.003864,0.001,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,54.5,73.9,86,16.971,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.004,0.0055,0.0067,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",12,5.06,7.573,9.36,1.349,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0209944,0.0209944,0.0209944,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.55,8.55,8.55,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.006,0.008,0.01,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.009,0,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",24,50,75.6042,93,10.9435,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.003864,0.007728,0.010304,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.966,8.116,9.266,1.626,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",8,0.013,0.021,0.03,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.011,0.011,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.014,0.016,0.018,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,55.5,60.875,66.25,7.601,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.01288,0.01288,0.014168,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.010304,0.010304,0.010304,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,39.666,58.223,79.5,14.487,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",8,0.003,0.004,0.005,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.015,0.02,0.023,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.002576,0.014168,0.027048,0.007,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.458,9.662,9.866,0.288,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",11,0.001288,0.043792,0.18032,0.051,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.00644,0.011592,0.005,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0133,0.0133,0.0133,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,64.8,72.711,80,7.619,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0104,0.0112,0.012,0.0011,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,41.5,41.5,41.5,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,7.362,8.655,10.237,1.089,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.008,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.036,0.038,0.04,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,9.4,10.25,11,0.804,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.003,0.003,0.004,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.67,9.085,10.5,2.001,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,1.89,2.08,2.27,0.268700576850888,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,71.8,73.55,75.3,2.474,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,65,72.9375,80.875,11.2253,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,62.125,62.125,62.125,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",12,5.85,8.122,10.566,1.427,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",8,0.016,0.022,0.032,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.024472,0.046368,0.024,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,72.875,78.8125,84.75,8.3969,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.166,8.166,8.166,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.006,0.006,0.006,NA,"SFS 3026"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",1,4.28,4.28,4.28,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,17.333,47.333,77.333,42.426,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,11.4,11.4,11.4,0,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,6.9333,8.5083,9.5,1.1647,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.00644,0.011592,0.015456,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,78.583,82.25,85.916,5.185,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.04,0.068,0.137,0.039,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.002,0.003,0.005,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,55.875,65.687,75.5,13.877,"SFS 3040"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,8,10.1633,12.75,1.69417,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.009,0.01,0.011,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.008,0.01,0.012,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.020608,0.023184,0.027048,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.02,0.0218,0.0237,0.0026,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,44,56.875,73,13.193,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.58,8.06,8.76,0.62,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.073416,0.499744,0.847504,0.248,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.0036064,0.0069552,0.013524,0.0035,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.8,7.716,8.633,1.296,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,11.12,11.12,11.12,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,30.571,45.127,70.666,15.568,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,90,90,90,NA,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.003,0.003,0.003,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.010304,0.02576,0.043792,0.013,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0042504,0.0042504,0.0042504,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.2,9.2,9.2,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.014,0.018,0.022,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,4.52,4.52,4.52,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.011592,0.027048,0.043792,0.017,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,46.5,49.15,51.8,3.747,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.002576,0.009016,0.029624,0.01005,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0058,0.0058,0.0058,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,8.5,45.964,91,33.84,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.011,0.013,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.2375,9.2375,9.2375,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.005,0.0083,0.0155,0.0037,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,32.666,32.666,32.666,NA,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",1,9.9,9.9,9.9,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.003864,0.005152,0.00644,0.001,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,21,56,91,49.497,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,77.222,83.083,91.333,5.992,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,5.9,8.875,10.133,1.993,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.01,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,7.625,9.058,10.833,1.392,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.012,0.016,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",9,7.233,9.22,11.36,1.262,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,6.9,9.15833,12.61,1.89967,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.021,0.024,0.026,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,50.833,67.388,91,20.992,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,89.25,90,90.75,1.0607,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0108,0.0108,0.0108,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8.55,9.362,10.2,0.673,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",11,10.06,10.8218,12.69,0.817714,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.003864,0.04508,0.140392,0.049,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.4667,7.9167,8.3667,0.6364,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.0455,10.0455,10.0455,0,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,5.91,6.895,7.88,1.393,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.014,0.017,0.021,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.010304,0.018032,0.008,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.6,9.25,10.783,1.594,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,7.561,8.422,9.22,0.756,"SFS 3040 SFS-EN 25813"
